subscriberkey,eventdate,jobid
003500VLReF3KzVS8l,6/27/2023 12:00:00 AM,574893
003500VLReF3KzVS8l,7/10/2023 12:00:00 AM,583210
003500VLReF3KzVS8l,8/18/2023 12:00:00 AM,590123
003500VLReF3KzVS8l,9/6/2023 12:00:00 AM,590543
003500VLReF3KzVS8l,10/30/2023 12:00:00 AM,592304
003500VLReF3KzVS8l,11/15/2023 12:00:00 AM,595434
003500VLReF3KzVS8l,12/4/2023 12:00:00 AM,597795
003500vNk009Y7d355,1/10/2023 12:00:00 AM,512345
003500vNk009Y7d355,2/15/2023 12:00:00 AM,531298
003500vNk009Y7d355,3/7/2023 12:00:00 AM,543216
003500vNk009Y7d355,4/20/2023 12:00:00 AM,567890
003500vNk009Y7d355,5/23/2023 12:00:00 AM,568472
003500vNk009Y7d355,6/27/2023 12:00:00 AM,574893
003500vNk009Y7d355,7/10/2023 12:00:00 AM,583210
003500vNk009Y7d355,8/18/2023 12:00:00 AM,590123
003500vNk009Y7d355,9/6/2023 12:00:00 AM,590543
003500vNk009Y7d355,10/30/2023 12:00:00 AM,592304
003500vNk009Y7d355,11/15/2023 12:00:00 AM,595434
003500vNk009Y7d355,12/4/2023 12:00:00 AM,597795
003500Vo93GM8nBq9z,1/10/2023 12:00:00 AM,512345
003500Vo93GM8nBq9z,2/15/2023 12:00:00 AM,531298
003500Vo93GM8nBq9z,3/7/2023 12:00:00 AM,543216
003500Vo93GM8nBq9z,4/20/2023 12:00:00 AM,567890
003500Vo93GM8nBq9z,5/23/2023 12:00:00 AM,568472
003500Vo93GM8nBq9z,6/27/2023 12:00:00 AM,574893
003500Vo93GM8nBq9z,7/10/2023 12:00:00 AM,583210
003500Vo93GM8nBq9z,8/18/2023 12:00:00 AM,590123
003500Vo93GM8nBq9z,9/6/2023 12:00:00 AM,590543
003500Vo93GM8nBq9z,10/30/2023 12:00:00 AM,592304
003500Vo93GM8nBq9z,11/15/2023 12:00:00 AM,595434
003500Vo93GM8nBq9z,12/4/2023 12:00:00 AM,597795
003500vPhe4u0a3788,1/10/2023 12:00:00 AM,512345
003500vPhe4u0a3788,2/15/2023 12:00:00 AM,531298
003500vPhe4u0a3788,3/7/2023 12:00:00 AM,543216
003500vPhe4u0a3788,4/20/2023 12:00:00 AM,567890
003500vPhe4u0a3788,5/23/2023 12:00:00 AM,568472
003500vPhe4u0a3788,6/27/2023 12:00:00 AM,574893
003500vPhe4u0a3788,7/10/2023 12:00:00 AM,583210
003500vPhe4u0a3788,8/18/2023 12:00:00 AM,590123
003500vPhe4u0a3788,9/6/2023 12:00:00 AM,590543
003500vPhe4u0a3788,10/30/2023 12:00:00 AM,592304
003500vPhe4u0a3788,11/15/2023 12:00:00 AM,595434
003500vPhe4u0a3788,12/4/2023 12:00:00 AM,597795
003500VQUDKM9k30A5,1/10/2023 12:00:00 AM,512345
003500VQUDKM9k30A5,2/15/2023 12:00:00 AM,531298
003500VQUDKM9k30A5,3/7/2023 12:00:00 AM,543216
003500VQUDKM9k30A5,4/20/2023 12:00:00 AM,567890
003500VQUDKM9k30A5,5/23/2023 12:00:00 AM,568472
003500VQUDKM9k30A5,6/27/2023 12:00:00 AM,574893
003500VQUDKM9k30A5,7/10/2023 12:00:00 AM,583210
003500VQUDKM9k30A5,8/18/2023 12:00:00 AM,590123
003500VQUDKM9k30A5,9/6/2023 12:00:00 AM,590543
003500VQUDKM9k30A5,10/30/2023 12:00:00 AM,592304
003500VQUDKM9k30A5,11/15/2023 12:00:00 AM,595434
003500VQUDKM9k30A5,12/4/2023 12:00:00 AM,597795
003500vs81e56rx7nq,1/10/2023 12:00:00 AM,512345
003500vs81e56rx7nq,2/15/2023 12:00:00 AM,531298
003500vs81e56rx7nq,3/7/2023 12:00:00 AM,543216
003500vs81e56rx7nq,4/20/2023 12:00:00 AM,567890
003500vs81e56rx7nq,5/23/2023 12:00:00 AM,568472
003500vs81e56rx7nq,6/27/2023 12:00:00 AM,574893
003500vs81e56rx7nq,7/10/2023 12:00:00 AM,583210
003500vs81e56rx7nq,8/18/2023 12:00:00 AM,590123
003500vs81e56rx7nq,9/6/2023 12:00:00 AM,590543
003500vs81e56rx7nq,10/30/2023 12:00:00 AM,592304
003500vs81e56rx7nq,11/15/2023 12:00:00 AM,595434
003500vs81e56rx7nq,12/4/2023 12:00:00 AM,597795
003500Vw9xrDldby32,1/10/2023 12:00:00 AM,512345
003500Vw9xrDldby32,2/15/2023 12:00:00 AM,531298
003500Vw9xrDldby32,3/7/2023 12:00:00 AM,543216
003500Vw9xrDldby32,4/20/2023 12:00:00 AM,567890
003500Vw9xrDldby32,5/23/2023 12:00:00 AM,568472
003500Vw9xrDldby32,6/27/2023 12:00:00 AM,574893
003500Vw9xrDldby32,7/10/2023 12:00:00 AM,583210
003500Vw9xrDldby32,8/18/2023 12:00:00 AM,590123
003500Vw9xrDldby32,9/6/2023 12:00:00 AM,590543
003500Vw9xrDldby32,10/30/2023 12:00:00 AM,592304
003500Vw9xrDldby32,11/15/2023 12:00:00 AM,595434
003500Vw9xrDldby32,12/4/2023 12:00:00 AM,597795
003500vwnqy800Ml35,1/10/2023 12:00:00 AM,512345
003500vwnqy800Ml35,2/15/2023 12:00:00 AM,531298
003500vwnqy800Ml35,3/7/2023 12:00:00 AM,543216
003500vwnqy800Ml35,4/20/2023 12:00:00 AM,567890
003500vwnqy800Ml35,5/23/2023 12:00:00 AM,568472
003500vwnqy800Ml35,6/27/2023 12:00:00 AM,574893
003500vwnqy800Ml35,7/10/2023 12:00:00 AM,583210
003500vwnqy800Ml35,8/18/2023 12:00:00 AM,590123
003500vwnqy800Ml35,9/6/2023 12:00:00 AM,590543
003500vwnqy800Ml35,10/30/2023 12:00:00 AM,592304
003500vwnqy800Ml35,11/15/2023 12:00:00 AM,595434
003500vwnqy800Ml35,12/4/2023 12:00:00 AM,597795
003500VWPf5Et2364l,1/10/2023 12:00:00 AM,512345
003500VWPf5Et2364l,2/15/2023 12:00:00 AM,531298
003500VWPf5Et2364l,3/7/2023 12:00:00 AM,543216
003500VWPf5Et2364l,4/20/2023 12:00:00 AM,567890
003500VWPf5Et2364l,5/23/2023 12:00:00 AM,568472
003500VWPf5Et2364l,6/27/2023 12:00:00 AM,574893
003500VWPf5Et2364l,7/10/2023 12:00:00 AM,583210
003500VWPf5Et2364l,8/18/2023 12:00:00 AM,590123
003500VWPf5Et2364l,9/6/2023 12:00:00 AM,590543
003500VWPf5Et2364l,10/30/2023 12:00:00 AM,592304
003500VWPf5Et2364l,11/15/2023 12:00:00 AM,595434
003500VWPf5Et2364l,12/4/2023 12:00:00 AM,597795
003500vwV8UWK8BXF6,1/10/2023 12:00:00 AM,512345
003500vwV8UWK8BXF6,2/15/2023 12:00:00 AM,531298
003500vwV8UWK8BXF6,3/7/2023 12:00:00 AM,543216
003500vwV8UWK8BXF6,4/20/2023 12:00:00 AM,567890
003500vwV8UWK8BXF6,5/23/2023 12:00:00 AM,568472
003500vwV8UWK8BXF6,6/27/2023 12:00:00 AM,574893
003500vwV8UWK8BXF6,7/10/2023 12:00:00 AM,583210
003500vwV8UWK8BXF6,8/18/2023 12:00:00 AM,590123
003500vwV8UWK8BXF6,9/6/2023 12:00:00 AM,590543
003500vwV8UWK8BXF6,10/30/2023 12:00:00 AM,592304
003500vwV8UWK8BXF6,11/15/2023 12:00:00 AM,595434
003500vwV8UWK8BXF6,12/4/2023 12:00:00 AM,597795
003500VxAlzwUzKErs,1/10/2023 12:00:00 AM,512345
003500VxAlzwUzKErs,2/15/2023 12:00:00 AM,531298
003500VxAlzwUzKErs,3/7/2023 12:00:00 AM,543216
003500VxAlzwUzKErs,4/20/2023 12:00:00 AM,567890
003500VxAlzwUzKErs,5/23/2023 12:00:00 AM,568472
003500VxAlzwUzKErs,6/27/2023 12:00:00 AM,574893
003500VxAlzwUzKErs,7/10/2023 12:00:00 AM,583210
003500VxAlzwUzKErs,8/18/2023 12:00:00 AM,590123
003500VxAlzwUzKErs,9/6/2023 12:00:00 AM,590543
003500VxAlzwUzKErs,10/30/2023 12:00:00 AM,592304
003500VxAlzwUzKErs,11/15/2023 12:00:00 AM,595434
003500VxAlzwUzKErs,12/4/2023 12:00:00 AM,597795
003500w0i76HMX4ce5,1/10/2023 12:00:00 AM,512345
003500w0i76HMX4ce5,2/15/2023 12:00:00 AM,531298
003500w0i76HMX4ce5,3/7/2023 12:00:00 AM,543216
003500w0i76HMX4ce5,4/20/2023 12:00:00 AM,567890
003500w0i76HMX4ce5,5/23/2023 12:00:00 AM,568472
003500w0i76HMX4ce5,6/27/2023 12:00:00 AM,574893
003500w0i76HMX4ce5,7/10/2023 12:00:00 AM,583210
003500w0i76HMX4ce5,8/18/2023 12:00:00 AM,590123
003500w0i76HMX4ce5,9/6/2023 12:00:00 AM,590543
003500w0i76HMX4ce5,10/30/2023 12:00:00 AM,592304
003500w0i76HMX4ce5,11/15/2023 12:00:00 AM,595434
003500w0i76HMX4ce5,12/4/2023 12:00:00 AM,597795
003500w19O21j35cDi,1/10/2023 12:00:00 AM,512345
003500w19O21j35cDi,2/15/2023 12:00:00 AM,531298
003500w19O21j35cDi,3/7/2023 12:00:00 AM,543216
003500w19O21j35cDi,4/20/2023 12:00:00 AM,567890
003500w19O21j35cDi,5/23/2023 12:00:00 AM,568472
003500w19O21j35cDi,6/27/2023 12:00:00 AM,574893
003500w19O21j35cDi,7/10/2023 12:00:00 AM,583210
003500w19O21j35cDi,8/18/2023 12:00:00 AM,590123
003500w19O21j35cDi,9/6/2023 12:00:00 AM,590543
003500w19O21j35cDi,10/30/2023 12:00:00 AM,592304
003500w19O21j35cDi,11/15/2023 12:00:00 AM,595434
003500w19O21j35cDi,12/4/2023 12:00:00 AM,597795
003500w2C2Cp536aWt,1/10/2023 12:00:00 AM,512345
003500w2C2Cp536aWt,2/15/2023 12:00:00 AM,531298
003500w2C2Cp536aWt,3/7/2023 12:00:00 AM,543216
003500w2C2Cp536aWt,4/20/2023 12:00:00 AM,567890
003500w2C2Cp536aWt,5/23/2023 12:00:00 AM,568472
003500w2C2Cp536aWt,6/27/2023 12:00:00 AM,574893
003500w2C2Cp536aWt,7/10/2023 12:00:00 AM,583210
003500w2C2Cp536aWt,8/18/2023 12:00:00 AM,590123
003500w2C2Cp536aWt,9/6/2023 12:00:00 AM,590543
003500w2C2Cp536aWt,10/30/2023 12:00:00 AM,592304
003500w2C2Cp536aWt,11/15/2023 12:00:00 AM,595434
003500w2C2Cp536aWt,12/4/2023 12:00:00 AM,597795
003500w2yUNtW9p342,1/10/2023 12:00:00 AM,512345
003500w2yUNtW9p342,2/15/2023 12:00:00 AM,531298
003500w2yUNtW9p342,3/7/2023 12:00:00 AM,543216
003500w2yUNtW9p342,4/20/2023 12:00:00 AM,567890
003500w2yUNtW9p342,5/23/2023 12:00:00 AM,568472
003500w2yUNtW9p342,6/27/2023 12:00:00 AM,574893
003500w2yUNtW9p342,7/10/2023 12:00:00 AM,583210
003500w2yUNtW9p342,8/18/2023 12:00:00 AM,590123
003500w2yUNtW9p342,9/6/2023 12:00:00 AM,590543
003500w2yUNtW9p342,10/30/2023 12:00:00 AM,592304
003500w2yUNtW9p342,11/15/2023 12:00:00 AM,595434
003500w2yUNtW9p342,12/4/2023 12:00:00 AM,597795
003500W6n7zG9eOmxM,1/10/2023 12:00:00 AM,512345
003500W6n7zG9eOmxM,2/15/2023 12:00:00 AM,531298
003500W6n7zG9eOmxM,3/7/2023 12:00:00 AM,543216
003500W6n7zG9eOmxM,4/20/2023 12:00:00 AM,567890
003500W6n7zG9eOmxM,5/23/2023 12:00:00 AM,568472
003500W6n7zG9eOmxM,6/27/2023 12:00:00 AM,574893
003500W6n7zG9eOmxM,7/10/2023 12:00:00 AM,583210
003500W6n7zG9eOmxM,8/18/2023 12:00:00 AM,590123
003500W6n7zG9eOmxM,9/6/2023 12:00:00 AM,590543
003500W6n7zG9eOmxM,10/30/2023 12:00:00 AM,592304
003500W6n7zG9eOmxM,11/15/2023 12:00:00 AM,595434
003500W6n7zG9eOmxM,12/4/2023 12:00:00 AM,597795
003500w6yaXe7E2P8f,1/10/2023 12:00:00 AM,512345
003500w6yaXe7E2P8f,2/15/2023 12:00:00 AM,531298
003500w6yaXe7E2P8f,3/7/2023 12:00:00 AM,543216
003500w6yaXe7E2P8f,4/20/2023 12:00:00 AM,567890
003500w6yaXe7E2P8f,5/23/2023 12:00:00 AM,568472
003500w6yaXe7E2P8f,6/27/2023 12:00:00 AM,574893
003500w6yaXe7E2P8f,7/10/2023 12:00:00 AM,583210
003500w6yaXe7E2P8f,8/18/2023 12:00:00 AM,590123
003500w6yaXe7E2P8f,9/6/2023 12:00:00 AM,590543
003500w6yaXe7E2P8f,10/30/2023 12:00:00 AM,592304
003500w6yaXe7E2P8f,11/15/2023 12:00:00 AM,595434
003500w6yaXe7E2P8f,12/4/2023 12:00:00 AM,597795
003500W88P8MbnLN2V,1/10/2023 12:00:00 AM,512345
003500W88P8MbnLN2V,2/15/2023 12:00:00 AM,531298
003500W88P8MbnLN2V,3/7/2023 12:00:00 AM,543216
003500W88P8MbnLN2V,4/20/2023 12:00:00 AM,567890
003500W88P8MbnLN2V,5/23/2023 12:00:00 AM,568472
003500W88P8MbnLN2V,6/27/2023 12:00:00 AM,574893
003500W88P8MbnLN2V,7/10/2023 12:00:00 AM,583210
003500W88P8MbnLN2V,8/18/2023 12:00:00 AM,590123
003500W88P8MbnLN2V,9/6/2023 12:00:00 AM,590543
003500W88P8MbnLN2V,10/30/2023 12:00:00 AM,592304
003500W88P8MbnLN2V,11/15/2023 12:00:00 AM,595434
003500W88P8MbnLN2V,12/4/2023 12:00:00 AM,597795
003500w93ohrIAHe0h,1/10/2023 12:00:00 AM,512345
003500w93ohrIAHe0h,2/15/2023 12:00:00 AM,531298
003500w93ohrIAHe0h,3/7/2023 12:00:00 AM,543216
003500w93ohrIAHe0h,4/20/2023 12:00:00 AM,567890
003500w93ohrIAHe0h,5/23/2023 12:00:00 AM,568472
003500w93ohrIAHe0h,6/27/2023 12:00:00 AM,574893
003500w93ohrIAHe0h,7/10/2023 12:00:00 AM,583210
003500w93ohrIAHe0h,8/18/2023 12:00:00 AM,590123
003500w93ohrIAHe0h,9/6/2023 12:00:00 AM,590543
003500w93ohrIAHe0h,10/30/2023 12:00:00 AM,592304
003500w93ohrIAHe0h,11/15/2023 12:00:00 AM,595434
003500w93ohrIAHe0h,12/4/2023 12:00:00 AM,597795
003500wDzkcOIx3ej0,1/10/2023 12:00:00 AM,512345
003500wDzkcOIx3ej0,2/15/2023 12:00:00 AM,531298
003500wDzkcOIx3ej0,3/7/2023 12:00:00 AM,543216
003500wDzkcOIx3ej0,4/20/2023 12:00:00 AM,567890
003500wDzkcOIx3ej0,5/23/2023 12:00:00 AM,568472
003500wDzkcOIx3ej0,6/27/2023 12:00:00 AM,574893
003500wDzkcOIx3ej0,7/10/2023 12:00:00 AM,583210
003500wDzkcOIx3ej0,8/18/2023 12:00:00 AM,590123
003500wDzkcOIx3ej0,9/6/2023 12:00:00 AM,590543
003500wDzkcOIx3ej0,10/30/2023 12:00:00 AM,592304
003500wDzkcOIx3ej0,11/15/2023 12:00:00 AM,595434
003500wDzkcOIx3ej0,12/4/2023 12:00:00 AM,597795
003500WEyt13CtVgmT,1/10/2023 12:00:00 AM,512345
003500WEyt13CtVgmT,2/15/2023 12:00:00 AM,531298
003500WEyt13CtVgmT,3/7/2023 12:00:00 AM,543216
003500WEyt13CtVgmT,4/20/2023 12:00:00 AM,567890
003500WEyt13CtVgmT,5/23/2023 12:00:00 AM,568472
003500WEyt13CtVgmT,6/27/2023 12:00:00 AM,574893
003500WEyt13CtVgmT,7/10/2023 12:00:00 AM,583210
003500WEyt13CtVgmT,8/18/2023 12:00:00 AM,590123
003500WEyt13CtVgmT,9/6/2023 12:00:00 AM,590543
003500WEyt13CtVgmT,10/30/2023 12:00:00 AM,592304
003500WEyt13CtVgmT,11/15/2023 12:00:00 AM,595434
003500WEyt13CtVgmT,12/4/2023 12:00:00 AM,597795
003500WI444kFdT9vl,1/10/2023 12:00:00 AM,512345
003500WI444kFdT9vl,2/15/2023 12:00:00 AM,531298
003500WI444kFdT9vl,3/7/2023 12:00:00 AM,543216
003500WI444kFdT9vl,4/20/2023 12:00:00 AM,567890
003500WI444kFdT9vl,5/23/2023 12:00:00 AM,568472
003500WI444kFdT9vl,6/27/2023 12:00:00 AM,574893
003500WI444kFdT9vl,7/10/2023 12:00:00 AM,583210
003500WI444kFdT9vl,8/18/2023 12:00:00 AM,590123
003500WI444kFdT9vl,9/6/2023 12:00:00 AM,590543
003500WI444kFdT9vl,10/30/2023 12:00:00 AM,592304
003500WI444kFdT9vl,11/15/2023 12:00:00 AM,595434
003500WI444kFdT9vl,12/4/2023 12:00:00 AM,597795
003500wiiA2ziXS033,1/10/2023 12:00:00 AM,512345
003500wiiA2ziXS033,2/15/2023 12:00:00 AM,531298
003500wiiA2ziXS033,3/7/2023 12:00:00 AM,543216
003500wiiA2ziXS033,4/20/2023 12:00:00 AM,567890
003500wiiA2ziXS033,5/23/2023 12:00:00 AM,568472
003500wiiA2ziXS033,6/27/2023 12:00:00 AM,574893
003500wiiA2ziXS033,7/10/2023 12:00:00 AM,583210
003500wiiA2ziXS033,8/18/2023 12:00:00 AM,590123
003500wiiA2ziXS033,9/6/2023 12:00:00 AM,590543
003500wiiA2ziXS033,10/30/2023 12:00:00 AM,592304
003500wiiA2ziXS033,11/15/2023 12:00:00 AM,595434
003500wiiA2ziXS033,12/4/2023 12:00:00 AM,597795
003500wis1sp7RSNYB,1/10/2023 12:00:00 AM,512345
003500wis1sp7RSNYB,2/15/2023 12:00:00 AM,531298
003500wis1sp7RSNYB,3/7/2023 12:00:00 AM,543216
003500wis1sp7RSNYB,4/20/2023 12:00:00 AM,567890
003500wis1sp7RSNYB,5/23/2023 12:00:00 AM,568472
003500wis1sp7RSNYB,6/27/2023 12:00:00 AM,574893
003500wis1sp7RSNYB,7/10/2023 12:00:00 AM,583210
003500wis1sp7RSNYB,8/18/2023 12:00:00 AM,590123
003500wis1sp7RSNYB,9/6/2023 12:00:00 AM,590543
003500wis1sp7RSNYB,10/30/2023 12:00:00 AM,592304
003500wis1sp7RSNYB,11/15/2023 12:00:00 AM,595434
003500wis1sp7RSNYB,12/4/2023 12:00:00 AM,597795
003500WK7ukc8P5Zx6,1/10/2023 12:00:00 AM,512345
003500WK7ukc8P5Zx6,2/15/2023 12:00:00 AM,531298
003500WK7ukc8P5Zx6,3/7/2023 12:00:00 AM,543216
003500WK7ukc8P5Zx6,4/20/2023 12:00:00 AM,567890
003500WK7ukc8P5Zx6,5/23/2023 12:00:00 AM,568472
003500WK7ukc8P5Zx6,6/27/2023 12:00:00 AM,574893
003500WK7ukc8P5Zx6,7/10/2023 12:00:00 AM,583210
003500WK7ukc8P5Zx6,8/18/2023 12:00:00 AM,590123
003500WK7ukc8P5Zx6,9/6/2023 12:00:00 AM,590543
003500WK7ukc8P5Zx6,10/30/2023 12:00:00 AM,592304
003500WK7ukc8P5Zx6,11/15/2023 12:00:00 AM,595434
003500WK7ukc8P5Zx6,12/4/2023 12:00:00 AM,597795
003500WKc2KN176k85,1/10/2023 12:00:00 AM,512345
003500WKc2KN176k85,2/15/2023 12:00:00 AM,531298
003500WKc2KN176k85,3/7/2023 12:00:00 AM,543216
003500WKc2KN176k85,4/20/2023 12:00:00 AM,567890
003500WKc2KN176k85,5/23/2023 12:00:00 AM,568472
003500WKc2KN176k85,6/27/2023 12:00:00 AM,574893
003500WKc2KN176k85,7/10/2023 12:00:00 AM,583210
003500WKc2KN176k85,8/18/2023 12:00:00 AM,590123
003500WKc2KN176k85,9/6/2023 12:00:00 AM,590543
003500WKc2KN176k85,10/30/2023 12:00:00 AM,592304
003500WKc2KN176k85,11/15/2023 12:00:00 AM,595434
003500WKc2KN176k85,12/4/2023 12:00:00 AM,597795
003500wL16l6fSv4Hd,1/10/2023 12:00:00 AM,512345
003500wL16l6fSv4Hd,2/15/2023 12:00:00 AM,531298
003500wL16l6fSv4Hd,3/7/2023 12:00:00 AM,543216
003500wL16l6fSv4Hd,4/20/2023 12:00:00 AM,567890
003500wL16l6fSv4Hd,5/23/2023 12:00:00 AM,568472
003500wL16l6fSv4Hd,6/27/2023 12:00:00 AM,574893
003500wL16l6fSv4Hd,7/10/2023 12:00:00 AM,583210
003500wL16l6fSv4Hd,8/18/2023 12:00:00 AM,590123
003500wL16l6fSv4Hd,9/6/2023 12:00:00 AM,590543
003500wL16l6fSv4Hd,10/30/2023 12:00:00 AM,592304
003500wL16l6fSv4Hd,11/15/2023 12:00:00 AM,595434
003500wL16l6fSv4Hd,12/4/2023 12:00:00 AM,597795
003500WNCFa8i9mLD8,1/10/2023 12:00:00 AM,512345
003500WNCFa8i9mLD8,2/15/2023 12:00:00 AM,531298
003500WNCFa8i9mLD8,3/7/2023 12:00:00 AM,543216
003500WNCFa8i9mLD8,4/20/2023 12:00:00 AM,567890
003500WNCFa8i9mLD8,5/23/2023 12:00:00 AM,568472
003500WNCFa8i9mLD8,6/27/2023 12:00:00 AM,574893
003500WNCFa8i9mLD8,7/10/2023 12:00:00 AM,583210
003500WNCFa8i9mLD8,8/18/2023 12:00:00 AM,590123
003500WNCFa8i9mLD8,9/6/2023 12:00:00 AM,590543
003500WNCFa8i9mLD8,10/30/2023 12:00:00 AM,592304
003500WNCFa8i9mLD8,11/15/2023 12:00:00 AM,595434
003500WNCFa8i9mLD8,12/4/2023 12:00:00 AM,597795
003500wTOyRaMGi59V,1/10/2023 12:00:00 AM,512345
003500wTOyRaMGi59V,2/15/2023 12:00:00 AM,531298
003500wTOyRaMGi59V,3/7/2023 12:00:00 AM,543216
003500wTOyRaMGi59V,4/20/2023 12:00:00 AM,567890
003500wTOyRaMGi59V,5/23/2023 12:00:00 AM,568472
003500wTOyRaMGi59V,6/27/2023 12:00:00 AM,574893
003500wTOyRaMGi59V,7/10/2023 12:00:00 AM,583210
003500wTOyRaMGi59V,8/18/2023 12:00:00 AM,590123
003500wTOyRaMGi59V,9/6/2023 12:00:00 AM,590543
003500wTOyRaMGi59V,10/30/2023 12:00:00 AM,592304
003500wTOyRaMGi59V,11/15/2023 12:00:00 AM,595434
003500wTOyRaMGi59V,12/4/2023 12:00:00 AM,597795
003500Wvh5TBLB8hq1,1/10/2023 12:00:00 AM,512345
003500Wvh5TBLB8hq1,2/15/2023 12:00:00 AM,531298
003500Wvh5TBLB8hq1,3/7/2023 12:00:00 AM,543216
003500Wvh5TBLB8hq1,4/20/2023 12:00:00 AM,567890
003500Wvh5TBLB8hq1,5/23/2023 12:00:00 AM,568472
003500Wvh5TBLB8hq1,6/27/2023 12:00:00 AM,574893
003500Wvh5TBLB8hq1,7/10/2023 12:00:00 AM,583210
003500Wvh5TBLB8hq1,8/18/2023 12:00:00 AM,590123
003500Wvh5TBLB8hq1,9/6/2023 12:00:00 AM,590543
003500Wvh5TBLB8hq1,10/30/2023 12:00:00 AM,592304
003500Wvh5TBLB8hq1,11/15/2023 12:00:00 AM,595434
003500Wvh5TBLB8hq1,12/4/2023 12:00:00 AM,597795
003500Ww4dl3Xu35f4,1/10/2023 12:00:00 AM,512345
003500Ww4dl3Xu35f4,2/15/2023 12:00:00 AM,531298
003500Ww4dl3Xu35f4,3/7/2023 12:00:00 AM,543216
003500Ww4dl3Xu35f4,4/20/2023 12:00:00 AM,567890
003500Ww4dl3Xu35f4,5/23/2023 12:00:00 AM,568472
003500Ww4dl3Xu35f4,6/27/2023 12:00:00 AM,574893
003500Ww4dl3Xu35f4,7/10/2023 12:00:00 AM,583210
003500Ww4dl3Xu35f4,8/18/2023 12:00:00 AM,590123
003500Ww4dl3Xu35f4,9/6/2023 12:00:00 AM,590543
003500Ww4dl3Xu35f4,10/30/2023 12:00:00 AM,592304
003500Ww4dl3Xu35f4,11/15/2023 12:00:00 AM,595434
003500Ww4dl3Xu35f4,12/4/2023 12:00:00 AM,597795
003500wyGMNN9lsT85,1/10/2023 12:00:00 AM,512345
003500wyGMNN9lsT85,2/15/2023 12:00:00 AM,531298
003500wyGMNN9lsT85,3/7/2023 12:00:00 AM,543216
003500wyGMNN9lsT85,4/20/2023 12:00:00 AM,567890
003500wyGMNN9lsT85,5/23/2023 12:00:00 AM,568472
003500wyGMNN9lsT85,6/27/2023 12:00:00 AM,574893
003500wyGMNN9lsT85,7/10/2023 12:00:00 AM,583210
003500wyGMNN9lsT85,8/18/2023 12:00:00 AM,590123
003500wyGMNN9lsT85,9/6/2023 12:00:00 AM,590543
003500wyGMNN9lsT85,10/30/2023 12:00:00 AM,592304
003500wyGMNN9lsT85,11/15/2023 12:00:00 AM,595434
003500wyGMNN9lsT85,12/4/2023 12:00:00 AM,597795
003500WzAM7nZRf9k4,1/10/2023 12:00:00 AM,512345
003500WzAM7nZRf9k4,2/15/2023 12:00:00 AM,531298
003500WzAM7nZRf9k4,3/7/2023 12:00:00 AM,543216
003500WzAM7nZRf9k4,4/20/2023 12:00:00 AM,567890
003500WzAM7nZRf9k4,5/23/2023 12:00:00 AM,568472
003500WzAM7nZRf9k4,6/27/2023 12:00:00 AM,574893
003500WzAM7nZRf9k4,7/10/2023 12:00:00 AM,583210
003500WzAM7nZRf9k4,8/18/2023 12:00:00 AM,590123
003500WzAM7nZRf9k4,9/6/2023 12:00:00 AM,590543
003500WzAM7nZRf9k4,10/30/2023 12:00:00 AM,592304
003500WzAM7nZRf9k4,11/15/2023 12:00:00 AM,595434
003500WzAM7nZRf9k4,12/4/2023 12:00:00 AM,597795
003500x0jdTxPsQzuM,1/10/2023 12:00:00 AM,512345
003500x0jdTxPsQzuM,2/15/2023 12:00:00 AM,531298
003500x0jdTxPsQzuM,3/7/2023 12:00:00 AM,543216
003500x0jdTxPsQzuM,4/20/2023 12:00:00 AM,567890
003500x0jdTxPsQzuM,5/23/2023 12:00:00 AM,568472
003500x0jdTxPsQzuM,6/27/2023 12:00:00 AM,574893
003500x0jdTxPsQzuM,7/10/2023 12:00:00 AM,583210
003500x0jdTxPsQzuM,8/18/2023 12:00:00 AM,590123
003500x0jdTxPsQzuM,9/6/2023 12:00:00 AM,590543
003500x0jdTxPsQzuM,10/30/2023 12:00:00 AM,592304
003500x0jdTxPsQzuM,11/15/2023 12:00:00 AM,595434
003500x0jdTxPsQzuM,12/4/2023 12:00:00 AM,597795
003500x1kOs78Z17Xe,1/10/2023 12:00:00 AM,512345
003500x1kOs78Z17Xe,2/15/2023 12:00:00 AM,531298
003500x1kOs78Z17Xe,3/7/2023 12:00:00 AM,543216
003500x1kOs78Z17Xe,4/20/2023 12:00:00 AM,567890
003500x1kOs78Z17Xe,5/23/2023 12:00:00 AM,568472
003500x1kOs78Z17Xe,6/27/2023 12:00:00 AM,574893
003500x1kOs78Z17Xe,7/10/2023 12:00:00 AM,583210
003500x1kOs78Z17Xe,8/18/2023 12:00:00 AM,590123
003500x1kOs78Z17Xe,9/6/2023 12:00:00 AM,590543
003500x1kOs78Z17Xe,10/30/2023 12:00:00 AM,592304
003500x1kOs78Z17Xe,11/15/2023 12:00:00 AM,595434
003500x1kOs78Z17Xe,12/4/2023 12:00:00 AM,597795
003500x3p8T3USpEdC,1/10/2023 12:00:00 AM,512345
003500x3p8T3USpEdC,2/15/2023 12:00:00 AM,531298
003500x3p8T3USpEdC,3/7/2023 12:00:00 AM,543216
003500x3p8T3USpEdC,4/20/2023 12:00:00 AM,567890
003500x3p8T3USpEdC,5/23/2023 12:00:00 AM,568472
003500x3p8T3USpEdC,6/27/2023 12:00:00 AM,574893
003500x3p8T3USpEdC,7/10/2023 12:00:00 AM,583210
003500x3p8T3USpEdC,8/18/2023 12:00:00 AM,590123
