subscriberkey,eventdate,jobid,isunique
003500oLbu9h0adfsY,2/16/2023 12:00:00 AM,531298,True
003500TGW6oRyDpl0e,2/16/2023 12:00:00 AM,531298,True
0035008761x27b27KF,2/16/2023 12:00:00 AM,531298,True
003500t378q1pFgjh7,2/16/2023 12:00:00 AM,531298,True
003500LC9BODEiuTzm,2/16/2023 12:00:00 AM,531298,True
003500Jq51E0M32ZYx,2/16/2023 12:00:00 AM,531298,True
003500LMBl7fiv20kH,2/16/2023 12:00:00 AM,531298,True
003500Y36ow688p0Ww,2/16/2023 12:00:00 AM,531298,True
00350003rHTbZ7wrP7,2/16/2023 12:00:00 AM,531298,True
0035007753zIHQ04yM,2/16/2023 12:00:00 AM,531298,True
003500tkuecE22kmaO,2/16/2023 12:00:00 AM,531298,True
003500Q5iNi8CLgvJ3,2/16/2023 12:00:00 AM,531298,True
00350067Eyl9U0cl5F,2/16/2023 12:00:00 AM,531298,True
003500tgRXqGOhf3Xv,2/16/2023 12:00:00 AM,531298,True
003500hSRvM15mfUop,2/16/2023 12:00:00 AM,531298,True
003500WI444kFdT9vl,2/16/2023 12:00:00 AM,531298,True
0035002AIUlEMa6itq,2/16/2023 12:00:00 AM,531298,True
003500y1n0D6tNV5U1,2/16/2023 12:00:00 AM,531298,True
0035003joVIu9vSQNw,2/16/2023 12:00:00 AM,531298,True
003500UUU47zP74VWU,2/16/2023 12:00:00 AM,531298,True
003500h140Ec9b35UX,2/16/2023 12:00:00 AM,531298,True
003500Vo93GM8nBq9z,2/16/2023 12:00:00 AM,531298,True
003500EjJY1b59MdZA,2/16/2023 12:00:00 AM,531298,True
003500rVsN909Iq5g2,2/16/2023 12:00:00 AM,531298,True
003500orAYmoZ5d44o,2/16/2023 12:00:00 AM,531298,True
0035005Ku2l3T7V7N9,2/16/2023 12:00:00 AM,531298,True
0035002R1Kn8iE3Hzr,2/16/2023 12:00:00 AM,531298,True
003500u0Y35y9ocba9,2/16/2023 12:00:00 AM,531298,True
003500S5NvaKKZoOUD,2/16/2023 12:00:00 AM,531298,True
0035007J9MmtoyHN6O,2/16/2023 12:00:00 AM,531298,True
003500EFjuKH1c2vj6,2/16/2023 12:00:00 AM,531298,True
003500bK8Sojk9v9TF,2/16/2023 12:00:00 AM,531298,True
003500FkPi61oLDN9m,2/16/2023 12:00:00 AM,531298,True
003500I2WJ5yMIqBHG,2/16/2023 12:00:00 AM,531298,True
003500l60OK0F5enO4,2/16/2023 12:00:00 AM,531298,True
003500JOJ6efe43a5q,2/16/2023 12:00:00 AM,531298,True
00350081SpYV3Es9bK,2/16/2023 12:00:00 AM,531298,True
0035005w4Iw9joW3zz,2/16/2023 12:00:00 AM,531298,True
00350017m0323py3k4,2/16/2023 12:00:00 AM,531298,True
003500f9tJst1ld92V,2/16/2023 12:00:00 AM,531298,True
0035007jl94si5Q3Cw,2/16/2023 12:00:00 AM,531298,True
0035001zqf1WDL3l0N,2/16/2023 12:00:00 AM,531298,True
0035003pPieRg8DZJ7,2/16/2023 12:00:00 AM,531298,True
00350042JJ7qK7l503,2/16/2023 12:00:00 AM,531298,True
0035004k9Wmlzw2405,2/16/2023 12:00:00 AM,531298,True
003500u05LJr8f2u9n,2/16/2023 12:00:00 AM,531298,False
003500crke5TM8XGQ7,2/16/2023 12:00:00 AM,531298,True
0035006nBXuy70qjTo,2/16/2023 12:00:00 AM,531298,True
0035006Dxyk6EbEm4e,2/16/2023 12:00:00 AM,531298,True
003500KL9YE64cU4x4,2/16/2023 12:00:00 AM,531298,True
00350042S87Kf9s59E,2/16/2023 12:00:00 AM,531298,True
0035000DEyFL7M8mr1,2/16/2023 12:00:00 AM,531298,True
003500Nrb7Zl1H6F59,2/16/2023 12:00:00 AM,531298,True
003500U6GLH22I51H4,2/16/2023 12:00:00 AM,531298,True
003500OF9IAKWbntuT,2/16/2023 12:00:00 AM,531298,True
003500w2yUNtW9p342,2/16/2023 12:00:00 AM,531298,True
003500H8Mq06w1Z6L1,2/16/2023 12:00:00 AM,531298,True
003500ddkUui7T002r,2/16/2023 12:00:00 AM,531298,True
003500R3g40XOKy1jV,2/16/2023 12:00:00 AM,531298,True
0035003Xgg2dDhmjRB,3/8/2023 12:00:00 AM,543216,True
003500Sr76b5k8V6n7,3/8/2023 12:00:00 AM,543216,True
003500RaRoz9F7h0E1,3/8/2023 12:00:00 AM,543216,True
0035005L9L6il5M069,3/8/2023 12:00:00 AM,543216,True
0035000L19GUIxvc3Y,3/8/2023 12:00:00 AM,543216,True
0035008aXB7XKrPmP8,3/8/2023 12:00:00 AM,543216,True
003500gR8c9C6IMXj2,3/8/2023 12:00:00 AM,543216,True
003500flk1N8d59J8O,3/8/2023 12:00:00 AM,543216,True
003500OvvjQA6saV20,3/8/2023 12:00:00 AM,543216,True
003500F00np6ZIczKh,3/8/2023 12:00:00 AM,543216,True
0035006hLm2gnw9qBc,3/8/2023 12:00:00 AM,543216,True
003500uDsG2WCYNs3s,3/8/2023 12:00:00 AM,543216,True
003500Dx5pB3939316,3/8/2023 12:00:00 AM,543216,True
003500fOugv88VcV16,3/8/2023 12:00:00 AM,543216,True
00350092JBia5iO8KP,3/8/2023 12:00:00 AM,543216,True
003500j0yhN2s03RWS,3/8/2023 12:00:00 AM,543216,True
0035004a7wptJ4t96F,3/8/2023 12:00:00 AM,543216,True
0035001WqvubXH4X50,3/8/2023 12:00:00 AM,543216,True
003500Q51kh2LVX65V,3/8/2023 12:00:00 AM,543216,True
0035004iivu1Gw2G33,3/8/2023 12:00:00 AM,543216,True
003500H6H2cdbS2fFZ,3/8/2023 12:00:00 AM,543216,True
00350043o14C9clCly,3/8/2023 12:00:00 AM,543216,True
0035003rdPYx78xOcI,3/8/2023 12:00:00 AM,543216,True
0035000b1SfncoZGDd,3/8/2023 12:00:00 AM,543216,True
0035006m7mCVX2t9h7,3/8/2023 12:00:00 AM,543216,True
0035005rpDObIEf7zh,3/8/2023 12:00:00 AM,543216,True
0035004P3qHJ2ETHz6,3/8/2023 12:00:00 AM,543216,True
003500V5GBRYFcVCF0,3/8/2023 12:00:00 AM,543216,True
003500M2cE7oe9NFUZ,3/8/2023 12:00:00 AM,543216,False
003500D07gx51e0w49,3/8/2023 12:00:00 AM,543216,True
00350080ILlZGJ22zK,3/8/2023 12:00:00 AM,543216,True
003500UVWe2t11d96D,3/8/2023 12:00:00 AM,543216,True
003500oMXV4P569QRW,3/8/2023 12:00:00 AM,543216,True
003500N85rmM1UV7gZ,3/8/2023 12:00:00 AM,543216,True
0035006Bp2tK6QXd25,3/8/2023 12:00:00 AM,543216,True
0035006UA878E03l1A,3/8/2023 12:00:00 AM,543216,True
003500e47qH2X3BBcW,3/8/2023 12:00:00 AM,543216,True
003500P9pODuN0jwtI,3/8/2023 12:00:00 AM,543216,True
003500p6D3p0DWBa6O,3/8/2023 12:00:00 AM,543216,True
0035007d5ifYxgSYSh,3/8/2023 12:00:00 AM,543216,True
003500N71o4owF86pt,3/8/2023 12:00:00 AM,543216,True
003500v5o9O8C42L2q,3/8/2023 12:00:00 AM,543216,True
003500yYfKRIdkZAwK,3/8/2023 12:00:00 AM,543216,False
003500q3th00hlURA0,3/8/2023 12:00:00 AM,543216,True
003500Zs6s2zj1bo7k,3/8/2023 12:00:00 AM,543216,True
003500Y0MEoDP7VLb9,3/8/2023 12:00:00 AM,543216,True
0035007u37z527zb2B,3/8/2023 12:00:00 AM,543216,True
003500WEyt13CtVgmT,3/8/2023 12:00:00 AM,543216,True
003500T07914RnCD1g,3/8/2023 12:00:00 AM,543216,True
003500z929rT188Ihv,3/8/2023 12:00:00 AM,543216,True
003500t61dK52Zj1Zb,3/8/2023 12:00:00 AM,543216,True
003500dg4X5NO3N7sU,3/8/2023 12:00:00 AM,543216,True
003500RH41JjfM84YG,3/8/2023 12:00:00 AM,543216,True
003500V5ttgzfwq53W,3/8/2023 12:00:00 AM,543216,True
003500F082Z3r3MJ2S,3/8/2023 12:00:00 AM,543216,True
00350031Kld8yClXC7,3/8/2023 12:00:00 AM,543216,True
003500xde9K8qos2B0,3/8/2023 12:00:00 AM,543216,True
0035005U0LL59bs4pt,3/8/2023 12:00:00 AM,543216,True
00350018qAt9pmP9ON,3/8/2023 12:00:00 AM,543216,True
003500T4wyk7WU9j4p,3/8/2023 12:00:00 AM,543216,True
00350039Bj8eVuc657,3/8/2023 12:00:00 AM,543216,True
003500nRdG2sp05ioj,3/8/2023 12:00:00 AM,543216,True
003500hI7Cp4q74NmM,3/8/2023 12:00:00 AM,543216,True
003500En0uYVN74XCE,3/8/2023 12:00:00 AM,543216,True
003500rJLf39z312O0,3/8/2023 12:00:00 AM,543216,True
003500WNCFa8i9mLD8,3/8/2023 12:00:00 AM,543216,True
003500j12IospCgI2a,3/8/2023 12:00:00 AM,543216,True
003500hwIE9I5jWi7b,3/8/2023 12:00:00 AM,543216,False
003500wL16l6fSv4Hd,3/8/2023 12:00:00 AM,543216,True
003500aI5YD5CG9V00,3/8/2023 12:00:00 AM,543216,True
0035003Fl137Q3d3qv,3/8/2023 12:00:00 AM,543216,True
0035003QdbQV5ACTe8,3/8/2023 12:00:00 AM,543216,True
003500uC3ZpVOyL2tH,3/8/2023 12:00:00 AM,543216,True
003500cShFUm3ac4gQ,3/8/2023 12:00:00 AM,543216,True
003500dJ715Xcp7LAk,3/8/2023 12:00:00 AM,543216,True
0035007wc9l8dg3z6c,3/8/2023 12:00:00 AM,543216,True
003500m8fqulK0dAm2,3/8/2023 12:00:00 AM,543216,True
003500G74Gl81jIz88,3/8/2023 12:00:00 AM,543216,True
003500173HM3eL5fTX,3/8/2023 12:00:00 AM,543216,True
003500T5fqoOt140A8,3/8/2023 12:00:00 AM,543216,True
003500viI6n6i7ow17,3/8/2023 12:00:00 AM,543216,True
003500HvlMlTis3sMo,3/8/2023 12:00:00 AM,543216,True
003500A8iV9tJQ68A5,3/8/2023 12:00:00 AM,543216,True
003500JZPp11t1JvtL,3/8/2023 12:00:00 AM,543216,True
003500Zyd0gg2ikv52,3/8/2023 12:00:00 AM,543216,True
003500QQM481GZ3NFj,3/8/2023 12:00:00 AM,543216,True
0035000Lx0iLE6todJ,3/8/2023 12:00:00 AM,543216,True
0035003rtMAN8hxEMr,3/8/2023 12:00:00 AM,543216,True
00350058dSB2Z93Oyy,3/8/2023 12:00:00 AM,543216,True
003500n77Oy1O8uXuO,3/8/2023 12:00:00 AM,543216,True
003500i3DmdB6MVBr0,3/8/2023 12:00:00 AM,543216,True
003500888a2jQtQBS6,3/8/2023 12:00:00 AM,543216,True
003500v1G6SHz76Hy4,3/8/2023 12:00:00 AM,543216,True
003500v7PpUn8jggx1,3/8/2023 12:00:00 AM,543216,True
003500Z8iPgFVm3L5D,3/8/2023 12:00:00 AM,543216,True
0035008K7zi1d12Y4E,3/8/2023 12:00:00 AM,543216,True
003500xw1W1u0ZGqaL,3/8/2023 12:00:00 AM,543216,True
003500x4YZ2ccPNiF0,3/8/2023 12:00:00 AM,543216,True
003500RmS3c5H433aB,3/8/2023 12:00:00 AM,543216,True
003500a1HStQ3n7Q1P,3/8/2023 12:00:00 AM,543216,True
00350072Fu4z80YkJb,3/8/2023 12:00:00 AM,543216,True
003500RM8KG5TuAj18,3/8/2023 12:00:00 AM,543216,True
003500s56Sn5342hl2,3/8/2023 12:00:00 AM,543216,True
003500emxykY34PTXp,3/8/2023 12:00:00 AM,543216,True
003500N2B93XlWF0jB,3/8/2023 12:00:00 AM,543216,True
003500Ss682eYL8Jb8,3/8/2023 12:00:00 AM,543216,False
003500CmJDUy2Z0y25,3/8/2023 12:00:00 AM,543216,True
003500T4nG07oeszvc,3/8/2023 12:00:00 AM,543216,True
003500j1TnE9R6VFC2,3/8/2023 12:00:00 AM,543216,True
003500VLReF3KzVS8l,3/8/2023 12:00:00 AM,543216,True
003500A24o2PH8GIw0,3/8/2023 12:00:00 AM,543216,True
003500iKoiifIO24fw,3/8/2023 12:00:00 AM,543216,True
00350045A3bKaTMsTg,3/8/2023 12:00:00 AM,543216,True
0035001gDF3Kx16TKI,3/8/2023 12:00:00 AM,543216,True
0035002f4phh10J135,3/8/2023 12:00:00 AM,543216,True
003500YG19aOSPOLB7,3/8/2023 12:00:00 AM,543216,True
00350081HVSkl56w2f,3/8/2023 12:00:00 AM,543216,True
0035004292uOsx1LUZ,3/8/2023 12:00:00 AM,543216,True
00350057T1U2n8Zl6G,3/8/2023 12:00:00 AM,543216,True
003500X5kSCHJ36jnH,3/8/2023 12:00:00 AM,543216,True
003500199Tm1DX32GC,3/8/2023 12:00:00 AM,543216,True
0035005103UXST65YO,3/8/2023 12:00:00 AM,543216,True
0035001Jt1iGE89Gli,3/8/2023 12:00:00 AM,543216,True
0035009PxIE8XUl8iF,3/8/2023 12:00:00 AM,543216,True
003500VWPf5Et2364l,3/8/2023 12:00:00 AM,543216,True
003500ZfFX1C6YsNML,3/8/2023 12:00:00 AM,543216,True
0035007ck8vr313ojO,3/8/2023 12:00:00 AM,543216,True
003500Llpwq2ToWxx4,3/8/2023 12:00:00 AM,543216,True
003500FVbw1142fbq6,3/8/2023 12:00:00 AM,543216,True
0035006RWizoJy25w8,3/8/2023 12:00:00 AM,543216,True
003500c2yn019wihgL,3/8/2023 12:00:00 AM,543216,True
003500d3Ksk85lPF6U,3/8/2023 12:00:00 AM,543216,True
003500X7utuDkbM969,3/8/2023 12:00:00 AM,543216,True
003500h2NF1MT9oLyo,3/8/2023 12:00:00 AM,543216,True
003500l8KpawYdjIt8,3/8/2023 12:00:00 AM,543216,False
003500BOYb5OEUH455,3/8/2023 12:00:00 AM,543216,True
003500bR47Xie0ghKx,3/8/2023 12:00:00 AM,543216,True
003500G13TipebHTQu,3/8/2023 12:00:00 AM,543216,True
003500k37g84zehbdL,3/8/2023 12:00:00 AM,543216,True
003500iEDx2VU4soUv,3/8/2023 12:00:00 AM,543216,True
003500n4rq9p7nlhcf,3/8/2023 12:00:00 AM,543216,True
0035004dNrG87mlX6e,3/8/2023 12:00:00 AM,543216,True
003500Y1Bj7CroGM24,3/8/2023 12:00:00 AM,543216,True
0035007iB1md1qM90m,3/8/2023 12:00:00 AM,543216,True
00350026tH54R2sRj7,3/8/2023 12:00:00 AM,543216,True
0035004c4702Lyi9BA,3/8/2023 12:00:00 AM,543216,True
003500827ij2R58zkh,3/8/2023 12:00:00 AM,543216,True
00350018fm2S7HiP31,3/8/2023 12:00:00 AM,543216,True
00350072924f93r9V5,3/8/2023 12:00:00 AM,543216,True
003500oLbu9h0adfsY,3/8/2023 12:00:00 AM,543216,True
003500e3apjELX7021,3/8/2023 12:00:00 AM,543216,True
003500awEL91cIa0Lp,3/8/2023 12:00:00 AM,543216,True
003500LgR4ZpcMC74R,3/8/2023 12:00:00 AM,543216,True
003500CsitiV9Ng54R,3/8/2023 12:00:00 AM,543216,True
0035005cZP8a7zr8AT,3/8/2023 12:00:00 AM,543216,True
00350007juH5Vm1Vyc,3/8/2023 12:00:00 AM,543216,True
003500GN58r0v4M4fW,3/8/2023 12:00:00 AM,543216,True
003500r3oyv6hD3LjX,3/8/2023 12:00:00 AM,543216,True
003500P7FM1y5287iR,3/8/2023 12:00:00 AM,543216,True
003500ly0hIdyutxSG,3/8/2023 12:00:00 AM,543216,True
00350003Llb0LG95Dr,3/8/2023 12:00:00 AM,543216,True
003500DGNs8zl8mC8F,3/8/2023 12:00:00 AM,543216,True
003500wis1sp7RSNYB,3/8/2023 12:00:00 AM,543216,True
003500b7A24FJQp116,3/8/2023 12:00:00 AM,543216,True
003500ZSnJBdE9wMnA,3/8/2023 12:00:00 AM,543216,True
0035000tNfQOU3289H,3/8/2023 12:00:00 AM,543216,True
00350057ZuUy9x33ZX,3/8/2023 12:00:00 AM,543216,True
003500M156J68NZa5f,3/8/2023 12:00:00 AM,543216,True
0035008IvQH4U13PBm,3/8/2023 12:00:00 AM,543216,True
00350049a5cED8sZfw,3/8/2023 12:00:00 AM,543216,True
003500Z0mrLA4fsJ6R,3/8/2023 12:00:00 AM,543216,True
003500TC5IU5Oz8IJy,3/8/2023 12:00:00 AM,543216,True
003500O7c8D93m16wE,3/8/2023 12:00:00 AM,543216,True
003500r0G8XeL7dP63,3/8/2023 12:00:00 AM,543216,True
0035007IT665nUf58t,3/8/2023 12:00:00 AM,543216,True
003500qsWZ4Zc9VU88,3/8/2023 12:00:00 AM,543216,True
003500Jt863R5c8r94,3/8/2023 12:00:00 AM,543216,True
003500RWA9m4183b7g,3/8/2023 12:00:00 AM,543216,True
003500vE9RWsW2q4G9,3/8/2023 12:00:00 AM,543216,True
003500x0jdTxPsQzuM,3/8/2023 12:00:00 AM,543216,True
003500h140Ec9b35UX,3/8/2023 12:00:00 AM,543216,True
003500aUy2aCM19l6G,3/8/2023 12:00:00 AM,543216,True
003500g451zyA7TuD2,3/8/2023 12:00:00 AM,543216,True
003500D8dz9ZrJ5y7U,3/8/2023 12:00:00 AM,543216,True
003500NDV6T08OQ85z,3/8/2023 12:00:00 AM,543216,True
003500001RPc9EotPu,3/8/2023 12:00:00 AM,543216,True
003500rVsN909Iq5g2,3/8/2023 12:00:00 AM,543216,True
0035003Tb3yQV2MRtH,3/8/2023 12:00:00 AM,543216,True
0035005Ku2l3T7V7N9,3/8/2023 12:00:00 AM,543216,True
0035002R1Kn8iE3Hzr,3/8/2023 12:00:00 AM,543216,True
003500Yf8GLkATs7P6,3/8/2023 12:00:00 AM,543216,True
003500L54KQk4E7PEO,3/8/2023 12:00:00 AM,543216,True
003500MuInHG2OMzGh,3/8/2023 12:00:00 AM,543216,True
003500bK8Sojk9v9TF,3/8/2023 12:00:00 AM,543216,True
0035007Ok2x6C2xd11,3/8/2023 12:00:00 AM,543216,True
003500cLL572j1t9Xy,3/8/2023 12:00:00 AM,543216,True
00350081SpYV3Es9bK,3/8/2023 12:00:00 AM,543216,True
003500i1dWYb0xA46Z,3/8/2023 12:00:00 AM,543216,True
0035007DedCTkexc9E,3/8/2023 12:00:00 AM,543216,True
003500bRso0mELsXG8,3/8/2023 12:00:00 AM,543216,True
0035009UH42zTWv1J0,3/8/2023 12:00:00 AM,543216,True
0035002VzNcb9s1Kpq,3/8/2023 12:00:00 AM,543216,True
0035005TOfR3cw3E6K,3/8/2023 12:00:00 AM,543216,True
0035005o8yHNZqlb36,3/8/2023 12:00:00 AM,543216,True
003500X96oSGvGeP80,3/8/2023 12:00:00 AM,543216,True
003500JII32LdyMkL6,3/8/2023 12:00:00 AM,543216,True
00350022go27p6N1HQ,3/8/2023 12:00:00 AM,543216,True
0035007Bt0rZRsT4J7,3/8/2023 12:00:00 AM,543216,True
003500S2ZJz8u3LvE9,3/8/2023 12:00:00 AM,543216,True
003500Mw7nvIB971Ez,3/8/2023 12:00:00 AM,543216,True
0035006Dxyk6EbEm4e,3/8/2023 12:00:00 AM,543216,True
00350013ToOKS8HZw3,3/8/2023 12:00:00 AM,543216,False
003500zoMfRzN9s33s,3/8/2023 12:00:00 AM,543216,True
003500cXOGkuz4DW6T,3/8/2023 12:00:00 AM,543216,True
003500Tw1kUNp2YS1f,3/8/2023 12:00:00 AM,543216,True
003500Nrb7Zl1H6F59,3/8/2023 12:00:00 AM,543216,True
003500X3S8Wj8U1T4Y,3/8/2023 12:00:00 AM,543216,True
003500XI2tS0f3pqUR,3/8/2023 12:00:00 AM,543216,True
003500OF9IAKWbntuT,3/8/2023 12:00:00 AM,543216,True
0035008SbDh5i6TWZE,3/8/2023 12:00:00 AM,543216,True
003500DIUsnjavYm8V,3/8/2023 12:00:00 AM,543216,True
003500Qh6YudW7wwfZ,3/8/2023 12:00:00 AM,543216,True
003500pEz07K05Omk5,3/8/2023 12:00:00 AM,543216,True
003500M3b2zNnCiTAb,3/8/2023 12:00:00 AM,543216,True
00350001a74B7uU6yZ,3/8/2023 12:00:00 AM,543216,True
003500Fm25A1jaJ7Bp,3/8/2023 12:00:00 AM,543216,True
003500A13Bd82h4CzK,3/8/2023 12:00:00 AM,543216,True
003500flk1N8d59J8O,4/21/2023 12:00:00 AM,567890,True
003500Y8z340Bu22bm,4/21/2023 12:00:00 AM,567890,True
003500U5s4v0k5M6zQ,4/21/2023 12:00:00 AM,567890,True
0035008M0gEQ7tf84s,4/21/2023 12:00:00 AM,567890,True
0035009S5V0F83IWEj,4/21/2023 12:00:00 AM,567890,True
003500rT74o9UceN26,4/21/2023 12:00:00 AM,567890,True
0035000TXz3w03I0LG,4/21/2023 12:00:00 AM,567890,True
003500fTITU7DGb30k,4/21/2023 12:00:00 AM,567890,True
0035004a7wptJ4t96F,4/21/2023 12:00:00 AM,567890,True
003500AsEpVJxOb9Qx,4/21/2023 12:00:00 AM,567890,True
003500cm9UM26A9bU8,4/21/2023 12:00:00 AM,567890,True
003500H6H2cdbS2fFZ,4/21/2023 12:00:00 AM,567890,True
0035006fuL40B1Yyjb,4/21/2023 12:00:00 AM,567890,True
0035004P3qHJ2ETHz6,4/21/2023 12:00:00 AM,567890,True
003500vc1qylNjU7qb,4/21/2023 12:00:00 AM,567890,True
003500UVWe2t11d96D,4/21/2023 12:00:00 AM,567890,True
003500C822642I6m6w,1/11/2023 12:00:00 AM,512345,True
003500P4JBAE7H0NuX,1/11/2023 12:00:00 AM,512345,True
003500oLKL95OQC2K2,1/11/2023 12:00:00 AM,512345,True
00350086q3Y3ET68Yp,1/11/2023 12:00:00 AM,512345,True
00350031Kld8yClXC7,1/11/2023 12:00:00 AM,512345,True
003500Rqwk2MWbuy8t,1/11/2023 12:00:00 AM,512345,True
003500hu7nSC08ap4A,1/11/2023 12:00:00 AM,512345,True
003500GWA45mF6GfWt,1/11/2023 12:00:00 AM,512345,True
003500OKDWwg91bEgW,1/11/2023 12:00:00 AM,512345,True
003500vNk009Y7d355,1/11/2023 12:00:00 AM,512345,True
0035009wUDRKg75Cfr,1/11/2023 12:00:00 AM,512345,True
003500igfHdh18x7dV,1/11/2023 12:00:00 AM,512345,True
0035002s7Nq05EF8xD,1/11/2023 12:00:00 AM,512345,True
0035006W1b63W58xDD,1/11/2023 12:00:00 AM,512345,True
0035006J26t0jIB697,1/11/2023 12:00:00 AM,512345,True
003500n0gb8ie40bb8,1/11/2023 12:00:00 AM,512345,True
003500re29J3351kf9,1/11/2023 12:00:00 AM,512345,True
003500o3sS96o99I43,1/11/2023 12:00:00 AM,512345,True
003500pMgt8vx52NOc,1/11/2023 12:00:00 AM,512345,True
003500m8fqulK0dAm2,1/11/2023 12:00:00 AM,512345,True
003500Bd683eeSnZi9,1/11/2023 12:00:00 AM,512345,True
003500T5fqoOt140A8,1/11/2023 12:00:00 AM,512345,True
003500tMWa6hLSZR7s,1/11/2023 12:00:00 AM,512345,True
00350011T0WQN6L892,1/11/2023 12:00:00 AM,512345,True
00350062Z0x939pqC8,1/11/2023 12:00:00 AM,512345,True
0035003nK33vU0y5vS,1/11/2023 12:00:00 AM,512345,True
003500Z8iPgFVm3L5D,1/11/2023 12:00:00 AM,512345,True
003500DbcXaJe64OE7,1/11/2023 12:00:00 AM,512345,True
003500LAoKnK9c4O2w,1/11/2023 12:00:00 AM,512345,True
0035001IvBl058a0uR,1/11/2023 12:00:00 AM,512345,True
0035004x8a8zs4EA1F,1/11/2023 12:00:00 AM,512345,True
003500x4YZ2ccPNiF0,1/11/2023 12:00:00 AM,512345,True
0035009Hy8xWstsWZd,1/11/2023 12:00:00 AM,512345,True
00350050FU62h93L2Y,1/11/2023 12:00:00 AM,512345,True
003500tnz21UQ3nFgg,1/11/2023 12:00:00 AM,512345,True
003500gDN711iM7wUw,1/11/2023 12:00:00 AM,512345,True
003500r92x0JB68FrW,1/11/2023 12:00:00 AM,512345,True
003500CmJDUy2Z0y25,1/11/2023 12:00:00 AM,512345,True
0035009po7cNb44080,1/11/2023 12:00:00 AM,512345,True
003500O4Vw8mX97YAT,1/11/2023 12:00:00 AM,512345,True
003500iKoiifIO24fw,1/11/2023 12:00:00 AM,512345,True
0035001gDF3Kx16TKI,1/11/2023 12:00:00 AM,512345,True
003500jfvOM6nIc8aO,1/11/2023 12:00:00 AM,512345,True
003500BX64bY9H09ay,1/11/2023 12:00:00 AM,512345,True
00350081HVSkl56w2f,1/11/2023 12:00:00 AM,512345,True
003500FM733bKpykUb,1/11/2023 12:00:00 AM,512345,True
003500S2H4s3T37yli,1/11/2023 12:00:00 AM,512345,True
003500NJM3uu4GfR17,1/11/2023 12:00:00 AM,512345,True
003500I3aho217qNoL,1/11/2023 12:00:00 AM,512345,True
0035005103UXST65YO,1/11/2023 12:00:00 AM,512345,True
003500ZfFX1C6YsNML,1/11/2023 12:00:00 AM,512345,True
0035001PuG4n7yop3Z,1/11/2023 12:00:00 AM,512345,True
0035004EUW2ZdF89I0,1/11/2023 12:00:00 AM,512345,True
003500uo4a57f5zCt2,1/11/2023 12:00:00 AM,512345,True
0035002YV3Rf7FolZ8,1/11/2023 12:00:00 AM,512345,True
003500q8ah18C8MHk7,1/11/2023 12:00:00 AM,512345,True
003500pp3HpfT34N12,1/11/2023 12:00:00 AM,512345,True
003500g5Jg43GFKsZ1,1/11/2023 12:00:00 AM,512345,True
003500nc2Xik69RO7g,1/11/2023 12:00:00 AM,512345,True
003500G13TipebHTQu,1/11/2023 12:00:00 AM,512345,True
003500CUxN9p85z3n4,1/11/2023 12:00:00 AM,512345,True
003500n4rq9p7nlhcf,1/11/2023 12:00:00 AM,512345,True
0035004eKQRAhpr070,1/11/2023 12:00:00 AM,512345,True
003500C6tp95RK3M4D,1/11/2023 12:00:00 AM,512345,True
003500Q2s1vEJ9Dw7K,1/11/2023 12:00:00 AM,512345,True
003500P351IXnjF8bQ,1/11/2023 12:00:00 AM,512345,True
003500D9Sz0d5HOCWk,1/11/2023 12:00:00 AM,512345,True
00350075u1wq1qj6LT,1/11/2023 12:00:00 AM,512345,True
003500iHQrqr7fjfzy,1/11/2023 12:00:00 AM,512345,True
003500bz7XmcyvfIeA,1/11/2023 12:00:00 AM,512345,True
003500P0s6k6UBz9e6,1/11/2023 12:00:00 AM,512345,True
003500r3oyv6hD3LjX,1/11/2023 12:00:00 AM,512345,True
003500u7PXn913FHom,1/11/2023 12:00:00 AM,512345,True
003500K2Jq90BA3nG8,1/11/2023 12:00:00 AM,512345,True
003500Q5iNi8CLgvJ3,1/11/2023 12:00:00 AM,512345,True
003500lf0Fklu0aZ7k,1/11/2023 12:00:00 AM,512345,True
00350078GPL10PwFZO,1/11/2023 12:00:00 AM,512345,True
00350018wfzm6NTg48,1/11/2023 12:00:00 AM,512345,True
0035008IvQH4U13PBm,1/11/2023 12:00:00 AM,512345,True
003500yP0Y2YCob8kd,1/11/2023 12:00:00 AM,512345,True
0035002K3eHvjVGr95,1/11/2023 12:00:00 AM,512345,True
003500rVsN909Iq5g2,1/11/2023 12:00:00 AM,512345,True
0035007PT8A05k6X6w,1/11/2023 12:00:00 AM,512345,True
003500wyGMNN9lsT85,1/11/2023 12:00:00 AM,512345,True
0035004aZEsHF1gaU2,1/11/2023 12:00:00 AM,512345,True
0035004CVA3aRBa3fh,1/11/2023 12:00:00 AM,512345,True
003500FPEmv8l721l3,1/11/2023 12:00:00 AM,512345,True
003500RwA71J70tnZ7,1/11/2023 12:00:00 AM,512345,True
0035007ONbzh75rA8i,1/11/2023 12:00:00 AM,512345,True
003500I7o2jY58yJT9,1/11/2023 12:00:00 AM,512345,True
0035000hm9yb1yR8cl,1/11/2023 12:00:00 AM,512345,True
003500K8O6gYpSS06f,1/11/2023 12:00:00 AM,512345,True
00350097RmSv7cXi57,1/11/2023 12:00:00 AM,512345,True
00350057eN0h29eaj8,1/11/2023 12:00:00 AM,512345,True
003500h4SyV5eG4B8K,1/11/2023 12:00:00 AM,512345,True
003500X3S8Wj8U1T4Y,1/11/2023 12:00:00 AM,512345,True
